,Coefficient
midare_toushirou,0.06879419204611857
"bow_panties,",0.0687877381300991
>:\),0.06877206189567894
chained,0.06874772979415464
falling_petals,0.06871699583552911
xuangzang_sanzang_\(fate\),0.06866982919968478
"mature_female,",0.06863302541018064
knees,0.06858684358023008
onee-shota,0.06839522609616334
sparkle,0.06839421302524251
saren_\(summer\)_\(princess_connect!\),0.06839191441914617
saren_\(princess_connect!\),0.06839191441914617
blood_on_weapon,0.06835678585533558
hands_in_hair,0.06827144922322718
black_hairband,0.06826779670853209
anus,0.068180435544274
elesa_\(pokemon\),0.068180435544274
"anus_peek,",0.068180435544274
absurdly_long_hair,0.06816200174139998
"neck_ring,",0.06806993562744058
brothers,0.06805445871602574
"phoenix_crown,",0.0680223317273196
oversized_shirt,0.06788057213520113
torn_skirt,0.06785616126444093
"snorkel,",0.06780593786378093
dyed_bangs,0.06777771114794262
bandaid_on_arm,0.06777613221191156
"overall_shorts,",0.06774511115702132
"animal_hug,",0.06770494766111251
"black_hakama,",0.06766336797093057
"skateboard,",0.0676059389882515
"hair_over_breasts,",0.06754308848060361
"vertical-striped_pantyhose,",0.06753168041953865
striped_pantyhose,0.06753168041953865
under-rim_eyewear,0.0674438581350411
swimming,0.0674377187764166
hat_flower,0.06738361230249464
lance,0.06733992316270877
"dragon_tail,",0.06731288760575051
"holding_needle,",0.06716188240860836
green_hairband,0.06714156626359864
hayasaka_ai,0.06710061925044647
gae_bolg_\(fate\),0.06692271023272753
raised_eyebrows,0.0669148844271744
bed_sheet,0.06688519778921383
kanroji_mitsuri,0.06683418810835638
"naked_towel,",0.06680126222710282
denim_shorts,0.06677775864963122
white_bra,0.0667243081362678
wooden_floor,0.06672418009551682
black_cape,0.06669945981966786
enpera,0.06668498624444513
abigail_williams_\(traveling_outfit\)_\(fate\),0.06664290522012974
"flock,",0.06658327478852114
plant,0.06653336971317432
burn_scar,0.06650599303085658
"crescent_earrings,",0.06647041057626904
soccer_ball,0.06644477861454277
"female_pov,",0.06640360975947188
shirt,0.06639385755716783
"pokemon_on_shoulder,",0.06639383315485016
nail_art,0.06636233802171763
":3,",0.06626411230028174
hoop_earrings,0.06623931278401618
kurosawa_ruby,0.06622902153811326
twin_drills,0.06613800390741861
"obijime,",0.0661169125962908
"torn_shorts,",0.06605139503964272
"frilled_choker,",0.06603105558511631
hilda_\(pokemon\),0.06587438841778592
poke_ball_print,0.06587438841778592
"bike_shorts_under_shorts,",0.06587438841778592
poke_ball_theme,0.06587438841778592
"running,",0.06586094065449934
holster,0.06580839276920322
beamed_eighth_notes,0.06576486036757771
"heart_hands_duo,",0.06575622402401157
"ribbon-trimmed_skirt,",0.06574482626654606
"painting_\(object\),",0.06570333237124697
"fur_coat,",0.06565535515495921
frilled_choker,0.06560759318588515
"wedding,",0.06560500345330625
holding_flower,0.06558781021308499
"fox_boy,",0.06544088343575932
tied_shirt,0.06544034540056713
crane_\(animal\),0.06538041387263957
"corded_phone,",0.06536571482392513
phonograph,0.06536571482392513
"onsen,",0.0653321915261984
pie,0.06519896642192256
goat_girl,0.06519896642192256
number_tattoo,0.06516347945929087
"mouth_mask,",0.06507241426104014
"animal_ear_headphones,",0.0650633440983371
"guard_rail,",0.06495549046383071
"food_print,",0.06495315053119421
red_ribbon,0.06490269863156706
"tile_wall,",0.06490219292396057
"feather_boa,",0.0648007316625176
magatama,0.0647830811090503
"singing,",0.06476460694821122
umbrella,0.06473236303170254
yellow_shorts,0.06470844462478027
split_mouth,0.06468603223773473
raiden_shogun,0.06463038218515135
brown_dress,0.06449280396125387
magic_circle,0.06437180748633946
kaine_\(nier\),0.06435664620733253
"crotch_seam,",0.06424065175554164
"ink_\(medium\),",0.06423458403990474
"rainbow_gradient,",0.06423274442229569
"stuffed_bunny,",0.06419972409542342
"partially_underwater_shot,",0.06407091855602798
plantar_flexion,0.06406533096641875
object_on_head,0.06395737791326549
bear,0.06393068076449025
"bun_cover,",0.06381303181910337
skull_mask,0.06364290606093528
cracked_skin,0.06363387328708563
large_hat,0.06363387328708563
"extra_faces,",0.06363387328708563
fur_cloak,0.06363387328708563
ranni_the_witch,0.06363387328708563
"shrimp_tempura,",0.06357440364014394
leaning_forward,0.06351036836492571
"own_hands_together,",0.06350836868185765
music,0.06343736857237878
pink_apron,0.06330114801554333
ninomiya_asuka,0.06328590536203028
"sweater_lift,",0.06326836055872484
hamakaze_\(kancolle\),0.06317751748933716
pink_bag,0.06317589456535101
white_hoodie,0.06295332913669875
"multi-strapped_panties,",0.06293776018395376
striped_background,0.06288899692461275
"multicolored_nails,",0.06287473307601026
"excalibur_morgan_\(fate\),",0.06284556366430098
lucas_\(pokemon\),0.06282468271715247
piplup,0.06282135193913958
checkered_floor,0.06276622575372884
orange_sailor_collar,0.06259202245495787
spoken_squiggle,0.06258314525484515
"soul_gem,",0.0624328291974612
artoria_pendragon_\(alter_swimsuit_rider\)_\(second_ascension\)_\(fate\),0.0624150848088151
watercraft,0.06236406046349771
striped_tail,0.06227419009934198
"yellow_fur,",0.06227419009934198
updo,0.06226261940080658
"kiwi_\(fruit\),",0.06219204287004744
"chinese_clothes,",0.06192561893747832
3others,0.06189106532629382
"oppai_loli,",0.06180354560330674
"coffee,",0.06172982086174501
"green_bikini,",0.06170773692844862
berry,0.06147765800033708
cropped_arms,0.06145966374438275
"crotch,",0.061411926870816466
see-through_sleeves,0.061399655582124936
=3,0.06138630434626403
fruit,0.06129562883044466
ball_gag,0.06126648617368021
hug,0.06115614710451758
out-of-frame_censoring,0.06107155091981563
v-fin,0.06106135644621788
"black_garter_belt,",0.061047581552450006
"holding_hair,",0.061019400206998024
skirt_lift,0.06097865832778378
"panda_ears,",0.0609743956041206
hands_on_own_cheeks,0.06094981303188277
"lace-trimmed_gloves,",0.0609266988364466
"bow-shaped_hair,",0.06090327874842073
cow_ears,0.06083924414948028
"black_bag,",0.060818577420380146
le_malin_\(azur_lane\),0.060781459007070236
interlocked_fingers,0.06073847667498102
cellphone_picture,0.06062927504092054
looking_afar,0.060604303228147985
"family_crest,",0.0605808440560859
"aqua_dress,",0.060468535073661074
"hand_on_eyewear,",0.06042787943609478
pomu_rainpuff,0.06039693952244434
ushiwakamaru_\(fate\),0.06039412545481784
"industrial_pipe,",0.060370602734954294
onigiri,0.060243961847273084
alley,0.06023417701952481
"shirt_removed,",0.06020452828019379
clothes_removed,0.06020452828019379
"oversized_shirt,",0.06018450110512319
beer_mug,0.060179504630156005
"rei_no_pool,",0.059965302088129724
"champion_uniform,",0.05995368449774813
"eyepatch_bikini,",0.0599514615627152
keyboard_\(instrument\),0.059741305457552026
"crane_\(animal\),",0.05965572304072913
"ankle_boots,",0.059549411002946695
"purple_hoodie,",0.059439292646407925
character_name,0.05943034878306471
string,0.05931177163204055
"game_console,",0.05927605492814869
"watercraft,",0.05924404204131904
"yellow_pupils,",0.05921196757373191
white_bowtie,0.05918692245369863
"afro,",0.059168499295373274
"horse,",0.05916084225419906
unmoving_pattern,0.059132008298365346
"socks_removed,",0.05912155947437088
scar_on_arm,0.059047018026270014
on_chair,0.05893155375437779
electric_guitar,0.05891221764660594
gigantic_breasts,0.058902391663303376
neckwear_grab,0.05887674704355381
"necktie_grab,",0.05887674704355381
1girl,0.058831813681375654
dress,0.058754588749361826
cover_page,0.05874455117915935
faucet,0.05870191987358508
"fetal_position,",0.05851615987837252
santa_costume,0.05850624527852834
mouse_ears,0.05840503817876205
"black_hairband,",0.05834457104880158
card_parody,0.05828694247408988
chibi_usa,0.05823312650405578
"diamond_button,",0.05821105437659309
"pillow_grab,",0.05817012084914791
sheet_grab,0.05817012084914791
furisode,0.058161481963153946
"single_hair_intake,",0.058150040020005414
"black_shirt,",0.058125367647418553
"left-handed,",0.05806793456082782
eyepatch_bikini,0.05785260885559562
sunflower_hair_ornament,0.05776332500515208
waterfall,0.057752289340991275
"front_ponytail,",0.057698319734567086
straight-on,0.05769798824837827
"turret,",0.05769126139244113
"duel_academy_uniform_\(yu-gi-oh!_gx\),",0.057633511223438585
"ear_tag,",0.057585108789755236
broken_heart,0.05755516171140341
evening_gown,0.057482290348660946
orange_shirt,0.05742619957119959
"plaid_scarf,",0.05741262688726646
angelina_\(arknights\),0.057399070758684695
retrofit_\(azur_lane\),0.057387023844280266
"bar_stool,",0.057317590457027674
exercise,0.05729374487845292
"purple_pantyhose,",0.05722343954251847
"shark_tail,",0.057217745288728944
"glowing_weapon,",0.05708881873700642
cross_necklace,0.05698354383556854
leopard_ears,0.0567729295370621
shouji,0.05663760054119219
"midair,",0.0565579825660968
white_apron,0.05653027457555792
flower_earrings,0.056503292748052
"side-tie_panties,",0.05637640819456492
"toast,",0.05636731211849109
"bleeding,",0.05627964054580242
"holding_bag,",0.056237495875597183
pink_lips,0.05603440919911636
flight_deck,0.05598178599181546
horns_through_headwear,0.05586627557832211
elite_ii_\(arknights\),0.05586627557832211
nursery_rhyme_\(fate\),0.055696228835452034
"gladiator_sandals,",0.055693730735743054
slime_\(genshin_impact\),0.05567356318521241
new_year,0.05558683528777825
brown_socks,0.05551048245322879
"calico,",0.05551048245322879
"striped_background,",0.05549602386569175
bandaged_head,0.055303237895286725
"magatama_necklace,",0.05522404656098424
gradient_sky,0.05520885830568848
"cat_boy,",0.05516360905993457
"bandaid_on_knee,",0.05501339987357879
genderswap_\(ftm\),0.05493547670228251
"turtleneck_sweater,",0.05484610239124609
black_eyes,0.05465845908539154
semi-rimless_eyewear,0.05459398870572536
two-tone_legwear,0.05433405562688939
"orange_slice,",0.054312811920238284
gauntlets,0.054303541554616745
okita_souji_\(fate\),0.054259960572178925
"parasol,",0.0541487072976961
ribbon-trimmed_sleeves,0.05402208386984592
tank,0.05398199625308388
side_ponytail,0.05388113051979723
cat_cutout,0.05383829068464431
cat_lingerie,0.05383829068464431
"chained,",0.053778786441023727
star_in_eye,0.05360788734486055
oguri_cap_\(umamusume\),0.053543537016254236
tamamo_cross_\(umamusume\),0.053543537016254236
"bare_tree,",0.05352533923105879
"crown_braid,",0.05351486342958573
talking,0.053513540124158876
own_hands_together,0.05336965761050472
green_bodysuit,0.05334709531674882
midair,0.05334709531674882
hooded_bodysuit,0.05334709531674882
torn_cape,0.05334709531674882
utility_belt,0.05334709531674882
ashido_mina,0.05334709531674882
"<o>_<o>,",0.0533413147642018
mechanical_legs,0.05331398835806185
"train,",0.05323023046846448
"saddle,",0.05319909399675218
oni_mask,0.05316851138410671
hair_tucking,0.053015340978916935
"untied,",0.05299990209323015
key,0.05294964277884467
inkling,0.052900353438573175
holding_food,0.0528706510269717
drawing_sword,0.05278177848160446
"accidental_exposure,",0.05277865893595524
"shibari_over_clothes,",0.052552799320580684
pendant_choker,0.05237050522318263
"dragon,",0.052299442854074556
"jitome,",0.05224669911799172
vase,0.052237041293651296
car,0.05220818172259063
"hakama_skirt,",0.052196413009254046
"picture_\(object\),",0.05218009765608603
fanny_pack,0.052179052757950414
"triangle_earrings,",0.052179052757950414
"torpedo_launcher,",0.05217756410615341
torpedo_tubes,0.05217756410615341
caenis_\(fate\),0.05212479009085515
maid,0.052055883381928444
"tile_floor,",0.05202144499096828
"ice_cream,",0.05199422378984648
strapless_shirt,0.051954911094280666
irida_\(pokemon\),0.051954911094280666
plaid_dress,0.05189885341339393
virgin_killer_sweater,0.05189652929570581
convenient_leg,0.05185842531920851
"fur_scarf,",0.05181620198443397
monocle_hair_ornament,0.05181597355915745
"banner,",0.05181098096040502
"overalls,",0.051786268358554
"crystal_earrings,",0.05174393631990547
"holding_poke_ball,",0.05172667955193619
"yellow-framed_eyewear,",0.05161726749709686
lucifer_\(helltaker\),0.051590084973848524
"white_horns,",0.051590084973848524
hime_cut,0.05155261599785056
"puff_and_slash_sleeves,",0.05152510876289236
"blue_ribbon,",0.05147325464878154
muscular_female,0.05145043023233336
hikawa_hina,0.05144886559003171
"pointing_at_self,",0.05144470116212397
hieda_no_akyuu,0.051429573173316194
futatsuiwa_mamizou,0.051429573173316194
towel_on_head,0.05139503559055123
morgan_le_fay_\(fate\),0.05128855963212918
pubic_tattoo,0.05125784635423298
collar,0.050918167915633895
"latin_cross,",0.050765651742714524
wide_sleeves,0.05064727972817735
"hakama_pants,",0.05056799215065602
whisk,0.050560924243365536
"updo,",0.05054549996292023
lace-trimmed_dress,0.050435751562232775
"orange_background,",0.05043239271842284
beach_chair,0.05032263784835249
"?,",0.0502083931654565
multiple_belts,0.050159191670409775
hand_up,0.050074666692201224
alternate_hairstyle,0.04995981494670266
pink_leotard,0.04987278502613266
morichika_rinnosuke,0.049865269919129485
kneeling,0.04982472141644947
jean_bart_\(azur_lane\),0.049792566038055444
"product_placement,",0.049792566038055444
"railing,",0.0496492142583938
red_theme,0.049605699795590145
toyokawa_fuka,0.049602087502378205
kyuubi,0.0496017630785138
polka_dot_bra,0.04958889842098521
tokiko_\(touhou\),0.04952199926677354
"cellphone,",0.049473099365777054
skyscraper,0.04905085727820407
hair_scrunchie,0.04891314209179812
"pink_nails,",0.048878808524292175
wristwatch,0.04874692167844482
"bedroom,",0.048729158256277286
izumi_sagiri,0.048729158256277286
"earmuffs,",0.04872244371403983
hat_ribbon,0.04871648043250832
"black_wings,",0.04869686953959833
"black_sports_bra,",0.04857197896022763
"viewfinder,",0.04851501595109744
"ginkgo_leaf,",0.048454092762308644
tank_top,0.04842255269683899
orange_fur,0.04842051218435122
"multicolored_fur,",0.04842051218435122
graffiti,0.04832147158650654
gas_mask,0.04826104045907296
blazer,0.048209457256379616
wraith_\(apex_legends\),0.04819704506983463
animification,0.04819704506983463
"submachine_gun,",0.04816719049226846
florence_nightingale_\(trick_or_treatment\)_\(fate\),0.04804591930851776
crescent_pin,0.047869294441172085
blue_rose,0.047805139670995304
"bass_guitar,",0.047781150946420756
seigaiha,0.047768520052472584
taiyaki,0.04773435220798915
grookey,0.047720451989987166
"green_apron,",0.0477153885305577
shigure_kai_ni_\(kancolle\),0.04765238052130619
"flower_necklace,",0.047637887451491626
"vertical-striped_shirt,",0.04759841778059598
frilled_hat,0.047537943051551075
selene_\(pokemon\),0.047537395112835716
cat_boy,0.04753350022321227
gilles_de_rais_\(caster\)_\(fate\),0.04752356777059109
dolphin,0.047479827917657584
"holding_doll,",0.04745607538484652
signature,0.047362507430951356
monochrome,0.047329611737267886
green_sweater,0.047260721545134464
pleated_skirt,0.04720348531641022
katana,0.047167650246197616
blue_sweater,0.04711909636946499
"open_bodysuit,",0.04710335355231196
"animal_on_lap,",0.04710206660871632
"leaf_on_head,",0.04707404705971669
police_uniform,0.04695306316278272
"watson_cross,",0.046869466720698735
multiple_horns,0.04685155204557651
daiyousei,0.046840195026672936
marie_rose,0.04671577399410628
mouth_drool,0.04665648554097213
neckerchief,0.04661023597820571
medium_breasts,0.04656613145451154
mug,0.0465017953898544
"radio_antenna,",0.04641603349671569
konjiki_no_yami,0.046367896908257884
"metal_collar,",0.04613919963926506
alternate_breast_size,0.04610798058030734
vegetable,0.04566936782332907
nishida_satono,0.045633278058692966
"seiza,",0.04559755524956337
"sauna,",0.0455840812267483
snowflake_print,0.04545972124322904
holding_bowl,0.04544292979775471
yukata,0.045437278528006886
"vampire,",0.04537397970584154
"jacket_on_shoulders,",0.045373319519353736
ouro_kronii,0.04536060377216851
"bow_earrings,",0.04536060377216851
"naginata,",0.04532861487546898
"heart_pillow,",0.04532251452926409
"spoken_musical_note,",0.0452736251506486
torn_bodysuit,0.04521999658691581
barbell_piercing,0.0451695983703643
strawberry_print,0.04514836340836159
"hip_focus,",0.045104951451927285
"hakurei_shrine,",0.04506321445241856
"boat,",0.044968898481764275
"holding_food,",0.04485786454854886
piercing,0.044854030014866306
head_between_breasts,0.044829009899249025
"shell_necklace,",0.044658638966273465
pearl_bracelet,0.044658638966273465
yellow_fur,0.044606957034853255
clothed_pokemon,0.044606957034853255
artist_name,0.04454643062573686
shaved_ice,0.04445511029951455
"school,",0.044394739970026874
sepia,0.044394739970026874
"sausage,",0.04432457995956341
makaino_ririmu,0.04432055270960795
paimon_\(genshin_impact\),0.044318462529338444
virtual_youtuber,0.044298601731576154
valentine,0.04423368702084869
belt,0.044180780910837124
beer_can,0.04417003655699335
"breasts_on_table,",0.04417003655699335
"scenery,",0.04404880941193213
pink_sailor_collar,0.044012614235778465
anti-materiel_rifle,0.04393003817193525
"short_hair_with_long_locks,",0.043906211472585485
"purple-tinted_eyewear,",0.04389710466847072
kiryu_coco,0.043882977698868064
closed_umbrella,0.043817178569722205
heads_together,0.04361267728988116
stirrup_legwear,0.04359166157072551
"constellation,",0.043520580187278585
kanzashi,0.043426482735487146
"vaulting_horse,",0.04342236291039458
bartender,0.043390158298680856
on_lap,0.043362425584913974
bakugou_katsuki,0.043320300218123
xiao_\(genshin_impact\),0.04330003515398642
heart,0.043245023349928934
"skull,",0.04324135402129057
traffic_light,0.04316694781836794
strapless,0.04299185046061863
"out_of_frame,",0.042971425782687145
"bra_strap,",0.042930998111210456
tail_ornament,0.04283005824417432
pom_pom_\(clothes\),0.0427471318748002
"bowl_cut,",0.04259772030606106
sword_of_hisou,0.04259748199652358
polka_dot_background,0.04257251390849805
v_arms,0.042462511806886864
"crab,",0.04240035815944425
starry_sky_print,0.04238533410033381
purple_wings,0.04229743309611539
toe_ring,0.04229743309611539
soup,0.042220897375950056
single_earring,0.04219044717752754
skewer,0.04216295545002346
panda_ears,0.042137494411435016
planted_sword,0.0419048337488689
kochou_shinobu,0.04188745621533734
kaito_\(vocaloid\),0.041850357997606
"sword,",0.0418414919038226
layered_skirt,0.04182996316050129
"spiked_hair,",0.04181988006874412
jitome,0.04176452223047569
feet_out_of_frame,0.04176333927377672
@_@,0.04171465701718662
in_water,0.0416954887430491
asymmetrical_docking,0.04165803213665745
male_focus,0.041598122370348316
fewer_digits,0.04156002221414965
"black_umbrella,",0.041474666633201165
wide_spread_legs,0.041431015894578135
flexible,0.041431015894578135
"jack-o'_challenge,",0.041431015894578135
"curry,",0.04136476019269153
"hands_in_pockets,",0.041187329532756944
spaghetti_strap,0.04117550872799049
teruterubouzu,0.041148908704054764
2017,0.04114743825882632
bandaid_on_nose,0.041105774635996725
holding_plate,0.04104969152017967
fire,0.040905788899093104
"dove,",0.04087292287354405
birdcage,0.040840219698420756
hood_up,0.04079892179681671
sonoda_chiyoko,0.04074455004007841
spatula,0.040493919063222035
column_lineup,0.040440447082587476
coffin,0.04033761700801017
"frilled_pillow,",0.04020798819777272
"white_sweater,",0.0400869867692047
"toilet_paper,",0.03985086989248341
toilet,0.03985086989248341
"brushing_teeth,",0.0396702079192222
shark_hair_ornament,0.03966977910595872
"carrot_necklace,",0.03963987541155157
"detective,",0.039544351462982616
leather_gloves,0.039459527021587615
white_background,0.039402119659108815
nishikigi_chisato,0.03939427371528982
nilou_\(genshin_impact\),0.03924533145397578
cape,0.03924126021927942
"partially_submerged,",0.039078124613215894
"style_parody,",0.039053659578261526
feather_hair,0.03901264013913129
computer,0.038997229161962854
strawberry_shortcake,0.03899110828465934
suit,0.03897677557963713
outdoors,0.03896133621659288
purple_eyes,0.03892708657047208
chocolate_bar,0.0388330600144604
canvas_\(object\),0.03871945945831256
hand_between_legs,0.038651283677642354
senji_muramasa_\(fate\),0.038520500188021514
"chromatic_aberration,",0.038455430947556414
"holding_pillow,",0.03843526708486643
yes,0.03843526708486643
city_lights,0.038405397359598206
bubble_tea,0.03839829738739861
cellphone,0.03827763370355067
"hip_vent,",0.03820637416763541
socks,0.038145277247908824
"mountainous_horizon,",0.03813847394073437
light_purple_hair,0.03812749906712362
plaid_headwear,0.03809921837279142
brown_capelet,0.03809921837279142
detective,0.03809921837279142
straw_hat,0.03793318585473046
"wiping_tears,",0.0378595809434436
arona_\(blue_archive\),0.037840986172917195
"pink_gloves,",0.0377923413502961
"light_brown_hair,",0.03764081002508947
sweating_profusely,0.03755992704883722
syringe,0.03750949737097812
kettle,0.037474715935332775
serafuku,0.037223897972876945
party_hat,0.037210206594461795
"streamers,",0.037210206594461795
birthday_cake,0.037210206594461795
ambiguous_gender,0.03720886070518868
black_pantyhose,0.037130475400596434
"year_of_the_rat,",0.037051710039688976
black_dress,0.03694235996687268
"uneven_legwear,",0.03690775764913323
"holding_letter,",0.03688462762059186
holding_envelope,0.03688462762059186
hat,0.03678840071460976
"blue_sailor_collar,",0.03663848360314137
emiya_shirou,0.03660120539158554
heart-shaped_chocolate,0.03652584895558263
black_shorts,0.036524707171322515
blue_skin,0.03652178522561494
roswaal_mansion_maid_uniform,0.03647789479805114
"arm_rest,",0.03645857342431967
"brown_capelet,",0.03641385115884711
bangs,0.03635581377317478
"shower_head,",0.03614997798403626
"no_humans,",0.03611495741686332
shibuya_rin,0.03611370984080714
"bike_shorts_under_skirt,",0.03600612861097351
orange_hair,0.035945332727556074
arrow_\(projectile\),0.03594091203223604
horned_helmet,0.03587574349902981
poster_\(object\),0.035870309921217994
black_hair,0.035863171897644666
"red_rope,",0.035846560097674236
jeanne_d'arc_\(swimsuit_archer\)_\(second_ascension\)_\(fate\),0.035779202676320926
whistle_around_neck,0.035779202676320926
holding_shoes,0.03563941581591784
"wet_towel,",0.0356238607311744
sign,0.03560499118319999
puffy_long_sleeves,0.03548484770460545
narukami_yuu,0.03534295676923887
popuko,0.035306491623436756
strawberry,0.035295266787657
"covering_crotch,",0.035145687672168045
"pink_cardigan,",0.03511227486086004
"star_necklace,",0.03503404369047433
holding_arrow,0.03491082769595415
karin_\(blue_archive\),0.03491017109846785
green_skirt,0.03486403824288647
"nurse,",0.034771028321012434
mouth_hold,0.03463055204739773
white_wings,0.034615379935190024
hand_on_hip,0.034591461359433966
hair_tubes,0.03454520283276599
brynhildr_\(fate\),0.03453501424102132
crescent,0.03451349679508214
indian_style,0.03441786028760845
bound_legs,0.034353126921622526
hayami_kanade,0.03425235299653386
goggles_on_head,0.03420804830956352
"strap_gap,",0.0341482901330089
"dyed_bangs,",0.03411191600969823
heart_ahoge,0.03403903848847717
clothes_hanger,0.03401798598912745
"shirt_tug,",0.034002416958183006
black_blindfold,0.033956906058782585
black_capelet,0.033846140180418684
"flower_knot,",0.03381766602231182
black_background,0.033794127103263676
"tube_top,",0.0337201129790688
"two-tone_skirt,",0.03363310555610259
"checkered_flag,",0.03360567929960067
makinami_mari_illustrious,0.03337947537386303
"rabbit_house_uniform,",0.03336744957794076
hinatsuru_ai,0.03335980106294408
"robot_joints,",0.03333281477363053
mystia_lorelei,0.03332655118678698
tray,0.03314900899994046
"in_food,",0.033140294939790614
"statue,",0.032934311284686185
mordred_\(fate\),0.03282352712674182
colored_inner_hair,0.032813677235006285
scowl,0.03275732806653852
"weightlifting,",0.03263945902928329
neck_bell,0.03261112132783537
spoken_heart,0.03258631039166923
"water_bottle,",0.032546135133501124
matou_sakura,0.03244245879840254
spoken_interrobang,0.03242021106243218
fur_trim,0.032401409994718855
"shell_hair_ornament,",0.03237743441749935
"camera,",0.03229097320573672
ruins,0.032235137315482505
"leg_belt,",0.03208118020740072
0_0,0.03206864172124145
orange_ribbon,0.032056501220103346
"drunk,",0.03203033022663323
multicolored_wings,0.03200279246100529
grey_eyes,0.031948024792865945
blue_vest,0.031872378160513616
"holding_another's_wrist,",0.03187200263999005
different_reflection,0.03176002366163135
happy_new_year,0.03171506616931379
"steam_censor,",0.03168663875529307
"unaligned_breasts,",0.03167032926017469
>_<,0.031632418696014186
heart_hands,0.03163075136892678
breasts_out,0.03158092048848828
eldridge_\(azur_lane\),0.03155000692596717
=_=,0.03148754800505355
"bat_ears,",0.03145026157087928
twin_turbo_\(umamusume\),0.031338380854698394
robot_joints,0.031208451642441945
"hot_dog,",0.03103801374900524
"floating_book,",0.030949118530096537
polo_shirt,0.03085305157728875
food_on_body,0.03085305157728875
chinese_zodiac,0.030577218596674016
"beachball,",0.030488072385015996
gamepad,0.030368731411238924
"barefoot_sandals,",0.030368731411238924
"year_of_the_dog,",0.030094346151073474
field,0.029999034493092422
"water_drop,",0.02998635790186525
wedgie,0.029870675391837725
star_print,0.029751117391129872
holding_underwear,0.029716216077302373
"quad_tails,",0.029642971084030807
streaked_hair,0.029626164286805225
pointing_up,0.029600871220022428
food_on_head,0.029568694394214546
popsicle,0.029563496189815564
coat,0.029487850732029225
sky,0.029322187832918727
"pink_necktie,",0.029306920831995625
large_pectorals,0.02920835001309726
"microphone_stand,",0.029149135097883996
"shorts_under_dress,",0.029148293140562973
"button_badge,",0.029109370038121186
"asymmetrical_docking,",0.029105874549189604
"argyle,",0.029026871246516112
cure_moonlight,0.028955661594407472
kashino_\(azur_lane\),0.028949795725558416
open_hoodie,0.028903632458519877
gotou_hitori,0.028848111259570663
blue_neckerchief,0.02864805196254571
black_serafuku,0.02849459871485719
dog,0.028409771321370878
sleeveless,0.02837751424202826
"torn_gloves,",0.028213107385870757
"lemon_slice,",0.028191921421491597
"truck,",0.028131188333547545
shovel,0.028131188333547545
"mole_on_stomach,",0.028115037191951794
command_spell,0.028041459045604254
"palm_leaf,",0.028003186996978884
"shorts_pull,",0.027979589611116025
"baseball_mitt,",0.027864746843730567
"highleg_leotard,",0.027854153107761626
microphone_stand,0.027785562287856447
bathing,0.027710810027028205
animal,0.027689665383250378
starry_background,0.027663982133214447
"torn_bodysuit,",0.02764092834239405
"armpit_cutout,",0.027533432240349393
over-kneehighs,0.027527027357916175
"single_leg_pantyhose,",0.0275178216773741
disposable_cup,0.02733607835520804
in_tree,0.02731353844241303
splashing,0.027253642717908276
pom_pom_hair_ornament,0.0271310170250144
"red_sleeves,",0.02711671594206327
shibari_over_clothes,0.027049655944175428
lower_body,0.02701988730140745
hakama_pants,0.02700534556199788
twintails,0.026971157333726303
alcohol,0.026910681609687827
"paper_lantern,",0.02690503484585256
pink_shorts,0.026871914416857174
"facing_viewer,",0.02686932310895093
"bubble_tea_challenge,",0.026821671200957
fukumaru_koito,0.02681987761673063
"eagle,",0.026734440481122817
pet_bowl,0.026720889191997558
"cum_in_container,",0.026720889191997558
donation_box,0.026698294814557735
wolf_tail,0.026642893840353482
phone,0.02662650088516706
antennae,0.026542106340278253
qiqi_\(genshin_impact\),0.026462386756887567
mask_on_head,0.026404290685069297
yukishiro_honoka,0.026353592986623785
cure_black,0.026353592986623785
misumi_nagisa,0.026353592986623785
cure_white,0.026353592986623785
lace-up_boots,0.02629381020198926
"teardrop,",0.02623642846411728
"lace_gloves,",0.026046912733812138
quiver,0.025948977520011733
floral_print,0.025936830163583814
"burn_scar,",0.025921745643488835
sunflower,0.02588227156868908
"shower_\(place\),",0.025776664314797405
kanna_kamui,0.02577488631955329
agnes_tachyon_\(umamusume\),0.025773696997272534
ram_\(re:zero\),0.02554990667553072
z23_\(azur_lane\),0.025527903894349616
white_bikini,0.025321206267081266
"paw_gloves,",0.025320946189812264
brown_eyes,0.02524452409975244
black_thighhighs,0.025164431402968236
"peach,",0.02511647575645762
kizuna_ai,0.025067209837997154
"muscular_female,",0.02503502448609077
black_kimono,0.025010235704656537
white_pupils,0.024988036219812434
doremy_sweet,0.0249040825037711
nightcap,0.0249040825037711
"rabbit_hood,",0.02487199380924837
"white_bloomers,",0.024818296926690547
ahoge,0.024757160563101933
gym,0.02465428584916912
"pink_bodysuit,",0.024627981489370614
"expressions,",0.02455648119075567
body_writing,0.024511586745616258
"tanzaku,",0.02448854010224373
"ears_through_headwear,",0.02443758920437733
food_print,0.024344166977056565
dove,0.024339598861189162
bra_removed,0.02430051692583598
aqua_eyes,0.024258024874912392
cloudy_sky,0.024179314064366172
"o-ring_top,",0.024047102083401283
"goat_girl,",0.024029199761874242
"crescent_moon,",0.023967790480242432
elbow_pads,0.023755995524002774
red_rose,0.02373873007415975
"towel_on_head,",0.023650147504856864
"landscape,",0.02359836802382388
copyright,0.023299016430930974
"couch,",0.023285684821482557
shell_casing,0.023255321942482643
